"Video","Frame","Truth"
"FH102_02",12735,"Negative"
"FH102_02",12749,"Negative"
"FH102_02",12784,"Negative"
"FH102_02",12811,"Negative"
"FH102_02",12829,"Negative"
"FH102_02",13175,"Negative"
"FH102_02",13176,"Negative"
"FH102_02",13184,"Negative"
"FH102_02",13191,"Negative"
"FH102_02",13212,"Negative"
"FH102_02",13224,"Negative"
"FH102_02",13345,"Negative"
"FH102_02",13488,"Negative"
"FH102_02",13520,"Negative"
"FH102_02",13675,"Negative"
"FH102_02",13719,"Negative"
"FH102_02",13763,"Negative"
"FH102_02",13823,"Negative"
"FH102_02",14074,"Negative"
"FH102_02",15851,"Negative"
"FH102_02",15918,"Negative"
"FH102_02",16162,"Negative"
"FH102_02",16312,"Negative"
"FH102_02",16467,"Negative"
"FH102_02",16469,"Negative"
"FH102_02",16470,"Negative"
"FH102_02",16929,"Negative"
"FH102_02",17050,"Negative"
"FH102_02",17078,"Negative"
"FH102_02",17083,"Negative"
"FH102_02",17085,"Negative"
"FH102_02",17128,"Negative"
"FH102_02",17137,"Negative"
"FH102_02",17167,"Negative"
"FH102_02",17175,"Negative"
"FH102_02",17176,"Negative"
"FH102_02",17196,"Negative"
"FH102_02",17197,"Negative"
"FH102_02",17200,"Negative"
"FH102_02",17213,"Negative"
"FH102_02",17218,"Negative"
"FH102_02",17221,"Negative"
"FH102_02",17225,"Negative"
"FH102_02",17227,"Negative"
"FH102_02",17228,"Negative"
"FH102_02",17238,"Negative"
"FH102_02",17257,"Negative"
"FH102_02",17258,"Negative"
"FH102_02",17303,"Negative"
"FH102_02",17316,"Negative"
"FH102_02",17327,"Negative"
"FH102_02",17338,"Negative"
"FH102_02",17420,"Negative"
"FH102_02",17421,"Negative"
"FH102_02",17432,"Negative"
"FH102_02",17437,"Negative"
"FH102_02",17457,"Negative"
"FH102_02",17458,"Negative"
"FH102_02",17459,"Negative"
"FH102_02",17462,"Negative"
"FH102_02",17463,"Negative"
"FH102_02",17464,"Negative"
"FH102_02",17465,"Negative"
"FH102_02",17467,"Negative"
"FH102_02",17468,"Negative"
"FH102_02",17501,"Negative"
"FH102_02",17504,"Negative"
"FH102_02",17505,"Negative"
"FH102_02",17507,"Negative"
"FH102_02",17720,"Negative"
"FH102_02",18636,"Negative"
"FH102_02",18637,"Positive"
"FH102_02",18639,"Negative"
"FH102_02",20399,"Negative"
"FH102_02",20410,"Negative"
"FH102_02",20415,"Negative"
"FH102_02",20488,"Negative"
"FH103_01",2,"Negative"
"FH103_01",3,"Negative"
"FH103_01",4,"Negative"
"FH103_01",9537,"Negative"
"FH103_01",9538,"Negative"
"FH103_01",9714,"Negative"
"FH103_01",9857,"Negative"
"FH103_01",10301,"Negative"
"FH103_01",10302,"Negative"
"FH103_01",10304,"Negative"
"FH103_01",10309,"Negative"
"FH103_01",10310,"Negative"
"FH103_01",10312,"Negative"
"FH103_01",10488,"Negative"
"FH103_01",10844,"Negative"
"FH103_01",10845,"Negative"
"FH103_01",10846,"Negative"
"FH103_01",10847,"Negative"
"FH103_01",10849,"Negative"
"FH103_01",10962,"Negative"
"FH103_01",10964,"Negative"
"FH103_01",10968,"Negative"
"FH103_01",11218,"Negative"
"FH103_01",11219,"Negative"
"FH103_01",11267,"Negative"
"FH103_01",11438,"Negative"
"FH103_01",11439,"Negative"
"FH103_01",11440,"Negative"
"FH103_01",11700,"Negative"
"FH103_01",11703,"Negative"
"FH103_01",11709,"Negative"
"FH103_01",12072,"Negative"
"FH103_01",12128,"Negative"
"FH103_01",12217,"Negative"
"FH103_01",12218,"Negative"
"FH103_01",12222,"Negative"
"FH103_01",12223,"Negative"
"FH103_01",12224,"Negative"
"FH103_01",12225,"Negative"
"FH103_01",12229,"Negative"
"FH103_01",12318,"Negative"
"FH103_01",12339,"Negative"
"FH103_01",12340,"Negative"
"FH103_01",12341,"Negative"
"FH103_01",12342,"Negative"
"FH103_01",12362,"Negative"
"FH103_01",12371,"Negative"
"FH103_01",12468,"Negative"
"FH103_01",12475,"Negative"
"FH103_01",12487,"Negative"
"FH103_01",12502,"Negative"
"FH103_01",12503,"Negative"
"FH103_01",12527,"Negative"
"FH103_01",12584,"Negative"
"FH103_01",12617,"Negative"
"FH103_01",12662,"Negative"
"FH103_01",13272,"Negative"
"FH103_01",13273,"Negative"
"FH103_01",13274,"Negative"
"FH103_01",13275,"Negative"
"FH103_01",13279,"Negative"
"FH103_01",13280,"Negative"
"FH103_01",13281,"Negative"
"FH103_01",13282,"Negative"
"FH103_01",13287,"Negative"
"FH103_01",14161,"Negative"
"FH103_01",14347,"Negative"
"FH103_01",14350,"Negative"
"FH103_01",14355,"Negative"
"FH103_01",14366,"Negative"
"FH103_01",14369,"Negative"
"FH103_01",14380,"Negative"
"FH103_01",14383,"Negative"
"FH103_01",14385,"Negative"
"FH103_01",14386,"Negative"
"FH103_01",14387,"Negative"
"FH103_01",14388,"Negative"
"FH103_01",14389,"Negative"
"FH103_01",14390,"Negative"
"FH103_01",14392,"Negative"
"FH103_01",14394,"Negative"
"FH103_01",14396,"Negative"
"FH103_01",14417,"Negative"
"FH103_01",14422,"Negative"
"FH103_01",14423,"Negative"
"FH103_01",14431,"Negative"
"FH103_01",14432,"Negative"
"FH103_01",14433,"Negative"
"FH103_01",14436,"Negative"
"FH103_01",14439,"Negative"
"FH103_01",14443,"Negative"
"FH103_01",14444,"Negative"
"FH103_01",14448,"Negative"
"FH103_01",14449,"Negative"
"FH103_01",14451,"Negative"
"FH103_01",14472,"Negative"
"FH103_01",14473,"Negative"
"FH103_01",14476,"Negative"
"FH103_01",14477,"Negative"
"FH103_01",14490,"Negative"
"FH103_01",14491,"Negative"
"FH103_01",14494,"Negative"
"FH103_01",14511,"Negative"
"FH103_01",14526,"Negative"
"FH103_01",14528,"Negative"
"FH103_01",14533,"Negative"
"FH103_01",14535,"Negative"
"FH103_01",14537,"Negative"
"FH103_01",14540,"Negative"
"FH103_01",14546,"Negative"
"FH103_01",14548,"Negative"
"FH103_01",14573,"Negative"
"FH103_01",14576,"Negative"
"FH103_01",14578,"Negative"
"FH103_01",14582,"Negative"
"FH103_01",14583,"Negative"
"FH103_01",14585,"Negative"
"FH103_01",14587,"Negative"
"FH103_01",14599,"Negative"
"FH103_01",14604,"Negative"
"FH103_01",14607,"Negative"
"FH103_01",14622,"Negative"
"FH103_01",14650,"Negative"
"FH103_01",14651,"Negative"
"FH103_01",14656,"Negative"
"FH103_01",14660,"Negative"
"FH103_01",14670,"Negative"
"FH103_01",14672,"Negative"
"FH103_01",14678,"Negative"
"FH103_01",14682,"Negative"
"FH103_01",14688,"Negative"
"FH103_01",14694,"Negative"
"FH103_01",14719,"Negative"
"FH103_01",14720,"Negative"
"FH103_01",14721,"Negative"
"FH103_01",14722,"Negative"
"FH103_01",14723,"Negative"
"FH103_01",14724,"Negative"
"FH103_01",14729,"Negative"
"FH103_01",14739,"Negative"
"FH103_01",14740,"Negative"
"FH103_01",14743,"Negative"
"FH103_01",14746,"Negative"
"FH103_01",14747,"Negative"
"FH103_01",14748,"Negative"
"FH103_01",14751,"Negative"
"FH103_01",14753,"Negative"
"FH103_01",14755,"Negative"
"FH103_01",14760,"Negative"
"FH103_01",14776,"Negative"
"FH103_01",14777,"Negative"
"FH103_01",14778,"Negative"
"FH103_01",14891,"Negative"
"FH103_01",14915,"Negative"
"FH103_01",14933,"Negative"
"FH103_01",14934,"Negative"
"FH103_01",14946,"Negative"
"FH103_01",14951,"Negative"
"FH103_01",14952,"Negative"
"FH103_01",14954,"Negative"
"FH103_01",14955,"Negative"
"FH103_01",14956,"Negative"
"FH103_01",14958,"Negative"
"FH103_01",15003,"Negative"
"FH103_01",15004,"Negative"
"FH103_01",15009,"Negative"
"FH103_01",15012,"Negative"
"FH103_01",15013,"Negative"
"FH103_01",15014,"Negative"
"FH103_01",15071,"Negative"
"FH103_01",15081,"Negative"
"FH103_01",15109,"Negative"
"FH103_01",15233,"Negative"
"FH103_01",15235,"Negative"
"FH103_01",15240,"Negative"
"FH103_01",15243,"Negative"
"FH103_01",15246,"Negative"
"FH103_01",15247,"Negative"
"FH103_01",15248,"Negative"
"FH103_01",15251,"Negative"
"FH103_01",15253,"Negative"
"FH103_01",15258,"Negative"
"FH103_01",15271,"Negative"
"FH103_01",15276,"Negative"
"FH103_01",15282,"Negative"
"FH103_01",15287,"Negative"
"FH103_01",15354,"Negative"
"FH103_01",15397,"Negative"
"FH103_01",15398,"Negative"
"FH103_01",15399,"Negative"
"FH103_01",15400,"Negative"
"FH103_01",15401,"Negative"
"FH103_01",15402,"Negative"
"FH103_01",15403,"Negative"
"FH103_01",15404,"Negative"
"FH103_01",15405,"Negative"
"FH103_01",15406,"Negative"
"FH103_01",15407,"Negative"
"FH103_01",15408,"Negative"
"FH103_01",15409,"Negative"
"FH103_01",15410,"Negative"
"FH103_01",15411,"Negative"
"FH103_01",15412,"Negative"
"FH103_01",15413,"Negative"
"FH103_01",15414,"Negative"
"FH103_01",15416,"Negative"
"FH103_01",15417,"Negative"
"FH103_01",15418,"Negative"
"FH103_01",15419,"Negative"
"FH103_01",15426,"Negative"
"FH103_01",15430,"Negative"
"FH103_01",15432,"Negative"
"FH103_01",15435,"Negative"
"FH103_01",15437,"Negative"
"FH103_01",15438,"Negative"
"FH103_01",15440,"Negative"
"FH103_01",15441,"Negative"
"FH103_01",15442,"Negative"
"FH103_01",15443,"Negative"
"FH103_01",15444,"Negative"
"FH103_01",15445,"Negative"
"FH103_01",15447,"Negative"
"FH103_01",15448,"Negative"
"FH103_01",15449,"Negative"
"FH103_01",15450,"Negative"
"FH103_01",15451,"Negative"
"FH103_01",15452,"Negative"
"FH103_01",15453,"Negative"
"FH103_01",15454,"Negative"
"FH103_01",15455,"Negative"
"FH103_01",15456,"Negative"
"FH103_01",15457,"Negative"
"FH103_01",15458,"Negative"
"FH103_01",15459,"Negative"
"FH103_01",15460,"Negative"
"FH103_01",15461,"Negative"
"FH103_01",15462,"Negative"
"FH103_01",15463,"Negative"
"FH103_01",15464,"Negative"
"FH103_01",15465,"Negative"
"FH103_01",15467,"Negative"
"FH103_01",15471,"Negative"
"FH103_01",15473,"Negative"
"FH103_01",15477,"Negative"
"FH103_01",15478,"Negative"
"FH103_01",15481,"Negative"
"FH103_01",15590,"Negative"
"FH103_01",15595,"Negative"
"FH103_01",15596,"Negative"
"FH103_01",15599,"Negative"
"FH103_01",15611,"Negative"
"FH103_01",15621,"Negative"
"FH103_01",15630,"Negative"
"FH103_01",15631,"Negative"
"FH103_01",15635,"Negative"
"FH103_01",15636,"Negative"
"FH103_01",15663,"Negative"
"FH103_01",15665,"Negative"
"FH103_01",15666,"Negative"
"FH103_01",15669,"Negative"
"FH103_01",15675,"Negative"
"FH103_01",15679,"Negative"
"FH103_01",15684,"Negative"
"FH103_01",15686,"Negative"
"FH103_01",15689,"Negative"
"FH103_01",15690,"Negative"
"FH103_01",15697,"Negative"
"FH103_01",15699,"Negative"
"FH103_01",15702,"Negative"
"FH103_01",15707,"Negative"
"FH103_01",15708,"Negative"
"FH103_01",15709,"Negative"
"FH103_01",15713,"Negative"
"FH103_01",15714,"Negative"
"FH103_01",15715,"Negative"
"FH103_01",15716,"Negative"
"FH103_01",15717,"Negative"
"FH103_01",15718,"Negative"
"FH103_01",15721,"Negative"
"FH103_01",15726,"Negative"
"FH103_01",15729,"Negative"
"FH103_01",15730,"Negative"
"FH103_01",15731,"Negative"
"FH103_01",15742,"Negative"
"FH103_01",15748,"Negative"
"FH103_01",15756,"Negative"
"FH103_01",15829,"Negative"
"FH103_01",15830,"Negative"
"FH103_01",15845,"Negative"
"FH103_01",15923,"Negative"
"FH103_01",15928,"Negative"
"FH103_01",15929,"Negative"
"FH103_01",15945,"Negative"
"FH103_01",15946,"Negative"
"FH103_01",15955,"Negative"
"FH103_01",15957,"Negative"
"FH103_01",15958,"Negative"
"FH103_01",15959,"Negative"
"FH103_01",15960,"Negative"
"FH103_01",15962,"Negative"
"FH103_01",15963,"Negative"
"FH103_01",15964,"Negative"
"FH103_01",15965,"Negative"
"FH103_01",15966,"Negative"
"FH103_01",15967,"Negative"
"FH103_01",15969,"Negative"
"FH103_01",15970,"Negative"
"FH103_01",15971,"Negative"
"FH103_01",15972,"Negative"
"FH103_01",15977,"Negative"
"FH103_01",15983,"Negative"
"FH103_01",16111,"Negative"
"FH103_01",16112,"Negative"
"FH103_01",16113,"Negative"
"FH103_01",16116,"Negative"
"FH103_01",16117,"Negative"
"FH103_01",16118,"Negative"
"FH103_01",16119,"Negative"
"FH103_01",16120,"Negative"
"FH103_01",16121,"Negative"
"FH103_01",16122,"Negative"
"FH103_01",16123,"Negative"
"FH103_01",16125,"Negative"
"FH103_01",16126,"Negative"
"FH103_01",16127,"Negative"
"FH103_01",16128,"Negative"
"FH103_01",16129,"Negative"
"FH103_01",16130,"Negative"
"FH103_01",16131,"Negative"
"FH103_01",16133,"Negative"
"FH103_01",16134,"Negative"
"FH103_01",16135,"Negative"
"FH103_01",16136,"Negative"
"FH103_01",16138,"Negative"
"FH103_01",16143,"Negative"
"FH103_01",16144,"Negative"
"FH103_01",16145,"Negative"
"FH103_01",16147,"Negative"
"FH103_01",16148,"Negative"
"FH103_01",16149,"Negative"
"FH103_01",16150,"Negative"
"FH103_01",16151,"Negative"
"FH103_01",16152,"Negative"
"FH103_01",16153,"Negative"
"FH103_01",16154,"Negative"
"FH103_01",16155,"Negative"
"FH103_01",16156,"Negative"
"FH103_01",16157,"Negative"
"FH103_01",16166,"Negative"
"FH103_01",16169,"Negative"
"FH103_01",16173,"Negative"
"FH103_01",16175,"Negative"
"FH103_01",16200,"Negative"
"FH103_01",16202,"Negative"
"FH103_01",16204,"Negative"
"FH103_01",16205,"Negative"
"FH103_01",16207,"Negative"
"FH103_01",16210,"Negative"
"FH103_01",16211,"Negative"
"FH103_01",16212,"Negative"
"FH103_01",16213,"Negative"
"FH103_01",16214,"Negative"
"FH103_01",16215,"Negative"
"FH103_01",16225,"Negative"
"FH103_01",16226,"Negative"
"FH103_01",16230,"Negative"
"FH103_01",16233,"Negative"
"FH103_01",16238,"Negative"
"FH103_01",16239,"Negative"
"FH103_01",16240,"Negative"
"FH103_01",16271,"Negative"
"FH103_01",16275,"Negative"
"FH103_01",16276,"Negative"
"FH103_01",16277,"Negative"
"FH103_01",16279,"Negative"
"FH103_01",16281,"Negative"
"FH103_01",16282,"Negative"
"FH103_01",16283,"Negative"
"FH103_01",16284,"Negative"
"FH103_01",16285,"Negative"
"FH103_01",16287,"Negative"
"FH103_01",16289,"Negative"
"FH103_01",16291,"Negative"
"FH103_01",16292,"Negative"
"FH103_01",16293,"Negative"
"FH103_01",16294,"Negative"
"FH103_01",16295,"Negative"
"FH103_01",16296,"Negative"
"FH103_01",16297,"Negative"
"FH103_01",16298,"Negative"
"FH103_01",16299,"Negative"
"FH103_01",16300,"Negative"
"FH103_01",16301,"Negative"
"FH103_01",16302,"Negative"
"FH103_01",16303,"Negative"
"FH103_01",16304,"Negative"
"FH103_01",16306,"Negative"
"FH103_01",16309,"Negative"
"FH103_01",16310,"Negative"
"FH103_01",16318,"Negative"
"FH103_01",16320,"Negative"
"FH103_01",16321,"Negative"
"FH103_01",16332,"Negative"
"FH103_01",16349,"Negative"
"FH103_01",16397,"Negative"
"FH103_01",16403,"Negative"
"FH103_01",16413,"Negative"
"FH103_01",16414,"Negative"
"FH103_01",16415,"Negative"
"FH103_01",16469,"Negative"
"FH103_01",16493,"Negative"
"FH103_01",16495,"Negative"
"FH103_01",16504,"Negative"
"FH103_01",16510,"Negative"
"FH103_01",16517,"Negative"
"FH103_01",16524,"Negative"
"FH103_01",16528,"Negative"
"FH103_01",16529,"Negative"
"FH103_01",16530,"Negative"
"FH103_01",16531,"Negative"
"FH103_01",16534,"Negative"
"FH103_01",16536,"Negative"
"FH103_01",16545,"Negative"
"FH103_01",16546,"Negative"
"FH103_01",16547,"Negative"
"FH103_01",16550,"Negative"
"FH103_01",16583,"Negative"
"FH103_01",16587,"Negative"
"FH103_01",16591,"Negative"
"FH103_01",16598,"Negative"
"FH103_01",16601,"Negative"
"FH103_01",16619,"Negative"
"FH103_01",16628,"Negative"
"FH103_01",16634,"Negative"
"FH103_01",16635,"Negative"
"FH103_01",16636,"Negative"
"FH103_01",16640,"Negative"
"FH103_01",16641,"Negative"
"FH103_01",16642,"Negative"
"FH103_01",16644,"Negative"
"FH103_01",16646,"Negative"
"FH103_01",16667,"Negative"
"FH103_01",16672,"Negative"
"FH103_01",16681,"Negative"
"FH103_01",16712,"Negative"
"FH103_01",16713,"Negative"
"FH103_01",16715,"Negative"
"FH103_01",16716,"Negative"
"FH103_01",16736,"Negative"
"FH103_01",16740,"Negative"
"FH103_01",16754,"Negative"
"FH103_01",16756,"Negative"
"FH103_01",16764,"Negative"
"FH103_01",16875,"Negative"
"FH103_01",16877,"Negative"
"FH103_01",16878,"Negative"
"FH103_01",16880,"Negative"
"FH103_01",16881,"Negative"
"FH103_01",16882,"Negative"
"FH103_01",16883,"Negative"
"FH103_01",16884,"Negative"
"FH103_01",16885,"Negative"
"FH103_01",16886,"Negative"
"FH103_01",16887,"Negative"
"FH103_01",16890,"Negative"
"FH103_01",16891,"Negative"
"FH103_01",16892,"Negative"
"FH103_01",16896,"Negative"
"FH103_01",16897,"Negative"
"FH103_01",16898,"Negative"
"FH103_01",16899,"Negative"
"FH103_01",16900,"Negative"
"FH103_01",16901,"Negative"
"FH103_01",16902,"Negative"
"FH103_01",16903,"Negative"
"FH103_01",16905,"Negative"
"FH103_01",16907,"Negative"
"FH103_01",16910,"Negative"
"FH103_01",16912,"Negative"
"FH103_01",16913,"Negative"
"FH103_01",16916,"Negative"
"FH103_01",16918,"Negative"
"FH103_01",16931,"Negative"
"FH103_01",16973,"Negative"
"FH103_01",16974,"Negative"
"FH103_01",16977,"Negative"
"FH103_01",16980,"Negative"
"FH103_01",16981,"Negative"
"FH103_01",16982,"Negative"
"FH103_01",16983,"Negative"
"FH103_01",16984,"Negative"
"FH103_01",16995,"Negative"
"FH103_01",16998,"Negative"
"FH103_01",16999,"Negative"
"FH103_01",17000,"Negative"
"FH103_01",17006,"Negative"
"FH103_01",17007,"Negative"
"FH103_01",17011,"Negative"
"FH103_01",17013,"Negative"
"FH103_01",17014,"Negative"
"FH103_01",17015,"Negative"
"FH103_01",17016,"Negative"
"FH103_01",17017,"Negative"
"FH103_01",17018,"Negative"
"FH103_01",17019,"Negative"
"FH103_01",17020,"Negative"
"FH103_01",17021,"Negative"
"FH103_01",17022,"Negative"
"FH103_01",17034,"Negative"
"FH103_01",17041,"Negative"
"FH103_01",17042,"Negative"
"FH103_01",17046,"Negative"
"FH103_01",17048,"Negative"
"FH103_01",17049,"Negative"
"FH103_01",17050,"Negative"
"FH103_01",17052,"Negative"
"FH103_01",17053,"Negative"
"FH103_01",17063,"Negative"
"FH103_01",17064,"Negative"
"FH103_01",17065,"Negative"
"FH103_01",17066,"Negative"
"FH103_01",17067,"Negative"
"FH103_01",17068,"Negative"
"FH103_01",17071,"Negative"
"FH103_01",17072,"Negative"
"FH103_01",17074,"Negative"
"FH103_01",17075,"Negative"
"FH103_01",17076,"Negative"
"FH103_01",17077,"Negative"
"FH103_01",17078,"Negative"
"FH103_01",17079,"Negative"
"FH103_01",17080,"Negative"
"FH103_01",17081,"Negative"
"FH103_01",17082,"Negative"
"FH103_01",17083,"Negative"
"FH103_01",17084,"Negative"
"FH103_01",17085,"Negative"
"FH103_01",17086,"Negative"
"FH103_01",17087,"Negative"
"FH103_01",17091,"Negative"
"FH103_01",17093,"Negative"
"FH103_01",17094,"Negative"
"FH103_01",17095,"Negative"
"FH103_01",17096,"Negative"
"FH103_01",17097,"Negative"
"FH103_01",17098,"Negative"
"FH103_01",17099,"Negative"
"FH103_01",17100,"Negative"
"FH103_01",17102,"Negative"
"FH103_01",17103,"Negative"
"FH103_01",17109,"Negative"
"FH103_01",17180,"Negative"
"FH103_01",17183,"Negative"
"FH103_01",17185,"Negative"
"FH103_01",17188,"Negative"
"FH103_01",17189,"Negative"
"FH103_01",17192,"Negative"
"FH103_01",17221,"Negative"
"FH103_01",17227,"Negative"
"FH103_01",17228,"Negative"
"FH103_01",17250,"Negative"
"FH103_01",17265,"Negative"
"FH103_01",17267,"Negative"
"FH103_01",17269,"Negative"
"FH103_01",17270,"Negative"
"FH103_01",17271,"Negative"
"FH103_01",17272,"Negative"
"FH103_01",17274,"Negative"
"FH103_01",17275,"Negative"
"FH103_01",17277,"Negative"
"FH103_01",17278,"Negative"
"FH103_01",17279,"Negative"
"FH103_01",17281,"Negative"
"FH103_01",17282,"Negative"
"FH103_01",17290,"Negative"
"FH103_01",17293,"Negative"
"FH103_01",17461,"Negative"
"FH103_01",17464,"Negative"
"FH103_01",17465,"Negative"
"FH103_01",17466,"Negative"
"FH103_01",17584,"Negative"
"FH103_01",17589,"Negative"
"FH103_01",17590,"Negative"
"FH103_01",17597,"Negative"
"FH103_01",17604,"Negative"
"FH103_01",17605,"Negative"
"FH103_01",17606,"Negative"
"FH103_01",17607,"Negative"
"FH103_01",17608,"Negative"
"FH103_01",17609,"Negative"
"FH103_01",17610,"Negative"
"FH103_01",17611,"Negative"
"FH103_01",17613,"Negative"
"FH103_01",17614,"Negative"
"FH103_01",17615,"Negative"
"FH103_01",17616,"Negative"
"FH103_01",17617,"Negative"
"FH103_01",17618,"Negative"
"FH103_01",17619,"Negative"
"FH103_01",17620,"Negative"
"FH103_01",17621,"Negative"
"FH103_01",17622,"Negative"
"FH103_01",17624,"Negative"
"FH103_01",17625,"Negative"
"FH103_01",17626,"Negative"
"FH103_01",17627,"Negative"
"FH103_01",17628,"Negative"
"FH103_01",17629,"Negative"
"FH103_01",17630,"Negative"
"FH103_01",17632,"Negative"
"FH103_01",17633,"Negative"
"FH103_01",17639,"Negative"
"FH103_01",17644,"Negative"
"FH103_01",17646,"Negative"
"FH103_01",17657,"Negative"
"FH103_01",17661,"Negative"
"FH103_01",17663,"Negative"
"FH103_01",17666,"Negative"
"FH103_01",17673,"Negative"
"FH103_01",17692,"Negative"
"FH103_01",17694,"Negative"
"FH103_01",17697,"Negative"
"FH103_01",17699,"Negative"
"FH103_01",17700,"Negative"
"FH103_01",17703,"Negative"
"FH103_01",17713,"Negative"
"FH103_01",17715,"Negative"
"FH103_01",17719,"Negative"
"FH103_01",17720,"Negative"
"FH103_01",17722,"Negative"
"FH103_01",17739,"Negative"
"FH103_01",17748,"Negative"
"FH103_01",17749,"Negative"
"FH103_01",17750,"Negative"
"FH103_01",17752,"Negative"
"FH103_01",17759,"Negative"
"FH103_01",17833,"Negative"
"FH103_01",17855,"Negative"
"FH103_01",18063,"Negative"
"FH103_01",18084,"Negative"
"FH103_01",18086,"Negative"
"FH103_01",18094,"Negative"
"FH103_01",18102,"Negative"
"FH103_01",18104,"Negative"
"FH103_01",18106,"Negative"
"FH103_01",18111,"Negative"
"FH103_01",18138,"Negative"
"FH103_01",18291,"Negative"
"FH103_01",18596,"Negative"
"FH103_01",18598,"Negative"
"FH103_01",18602,"Negative"
"FH103_01",18605,"Negative"
"FH103_01",18606,"Negative"
"FH103_01",18607,"Negative"
"FH103_01",18608,"Negative"
"FH103_01",18610,"Negative"
"FH103_01",18611,"Negative"
"FH103_01",18612,"Negative"
"FH103_01",18613,"Negative"
"FH103_01",18615,"Negative"
"FH103_01",18616,"Negative"
"FH103_01",18617,"Negative"
"FH103_01",18618,"Negative"
"FH103_01",18619,"Negative"
"FH103_01",18620,"Negative"
"FH103_01",18621,"Negative"
"FH103_01",18622,"Negative"
"FH103_01",18623,"Negative"
"FH103_01",18624,"Negative"
"FH103_01",18625,"Negative"
"FH103_01",18628,"Negative"
"FH103_01",18629,"Negative"
"FH103_01",18630,"Negative"
"FH103_01",18631,"Negative"
"FH103_01",18632,"Negative"
"FH103_01",18633,"Negative"
"FH103_01",18636,"Negative"
"FH103_01",18637,"Negative"
"FH103_01",18638,"Negative"
"FH103_01",18639,"Negative"
"FH103_01",18640,"Negative"
"FH103_01",18641,"Negative"
"FH103_01",18642,"Negative"
"FH103_01",18643,"Negative"
"FH103_01",18644,"Negative"
